text,label
"İşitme yetersizliği olan öğrencilerin akıcı okuma becerilerini inceleyen bu çalışma, fenomenoloji yaklaşımı ile kaynaştırma eğitimi bağlamında gerçekleştirilmiştir. Araştırmada, işitme yetersizliği olan öğrencilerin akıcı okuma süreçlerine dair deneyimleri ve bu süreçte karşılaştıkları zorluklar incelenmiştir. Veri toplama sürecinde, bu öğrencilerle yapılan derinlemesine görüşmeler ve sınıf içi gözlemler kullanılmıştır. Elde edilen veriler, işitme yetersizliği olan öğrencilerin akıcı okuma becerilerinde önemli farklılıklar olduğunu göstermiştir. Bu öğrenciler, özellikle okuma sırasında kelimeleri doğru ve hızlı bir şekilde anlama konusunda zorluklar yaşamaktadır. İşitme yetersizliğinin derecesi ve eğitim sürecindeki erken müdahalelerin, öğrencilerin okuma becerilerini doğrudan etkilediği belirlenmiştir. Fenomenoloji yöntemiyle elde edilen bulgular, işitme yetersizliği olan öğrencilerin okuma becerilerini geliştirmek için bireysel farklılıklarına göre özelleştirilmiş eğitim programlarının uygulanması gerektiğini vurgulamaktadır. Ayrıca, öğretmenlerin bu süreçte öğrencilere rehberlik etmeleri ve onların okuma süreçlerini desteklemeleri önemlidir. Kaynaştırma eğitimi bağlamında, işitme yetersizliği olan öğrencilerin akıcı okuma becerilerini geliştirmek için daha fazla araştırma yapılması gerektiği sonucuna varılmıştır. Çalışma, işitme yetersizliği olan öğrencilerin eğitim süreçlerinde karşılaştıkları zorlukların, onların akademik başarılarını doğrudan etkilediğini ve bu nedenle bu öğrencilerin bireysel ihtiyaçlarına yönelik eğitim planlamalarının yapılmasının önemini vurgulamaktadır.
",1
"Kesene türbeleri, Kazakistan'ın Çu Havzası'nda bulunan önemli mimari yapılar arasında yer alır. Bu çalışmanın amacı, kerpiç türbe mimarisinin özelliklerini ve bu yapılarının tarihsel bağlamını incelemektir. Kesene türbeleri, Kazakistan'da geleneksel mimari tekniklerle inşa edilmiş olup, bölgenin kültürel mirasını temsil eder. Araştırma, türbelerin yapısal özelliklerini, kullanılan malzemeleri ve inşa tekniklerini analiz etmektedir. Ayrıca, türbelerin tarihi ve kültürel önemi de değerlendirilmektedir. Sonuçlar, Kesene türbelerinin, kerpiç yapı teknolojisinin ve Kazakistan'ın yerel mimari geleneklerinin önemli bir örneği olduğunu göstermektedir. Bu bulgular, Kazakistan'ın kültürel mirasının korunması ve geleneksel mimari bilgilerin gelecek nesillere aktarılması açısından önemli bilgiler sunmaktadır.
",1
"bu çalışmada, van iline bağlı kurumlarda mühendis,mimar ve çevre düzenlemecisi olarak görev yapan uygulayıcılarla van da 2011 yılında gerçekleşen deprem sonrasi bina ve çevre düzenlemelerinde engelli ve yaşlılara dönük yapılan düzenlemeler konusunda görüşmeler gerceklestirilip, mevcut durumun betimlenmesi amaçlanmiştir.arastirmanin çalışma grubunu, 2015-2016 yılında bölgede çalışan yaşları 24-44 arasında değişen 15 kişi oluşturmaktadır.(mühendis :8，mimar:5，çevre düzenlemeci:2). uygulayıcıların görüşlerinin belirlenmesinde nitel araştırma yaklaşımına dayalı yarı yapılandırılmış görüşme yöntemi uygulanmıştır. araştırma sonucunda elde edilen bulgular, uygulayıcıların engelli ve yaşlıların ihtiyaçlarının farkındalığına ilişkin görüşleri , uygulayıcıların özel mülkiyetin engelli ve yaşlılar için uygunluğuna ilişkin görüşleri ，uygulayıcıların okul binalarının engelli ve yaşlılar için uygunluğuna ilişkin görüşleri ，uygulayıcıların hastane binalarının engelli ve yaşlılar için uygunluğuna ilişkin görüşleri olmak üzere 4 ana temada toplanmıştır. araştırma sonuçlarına gore deprem sonrasında yapılan binalarda çağdaş yaşam standartlarında düzenlemelerin arzu edilen seviyede olmadığı görülmektedir .
",0
"bu araştırmada, 2016 yılında türkiye’yi ziyaret eden turistlerden elde edilen yatay kesit verileri kullanılarak panel çekim modeli aracılığıyla türkiye’nin dış turizm potansiyelini tespit etmek ve bu potansiyeli mevcut turizm pazarları dışındaki farklı pazarlar için de geliştirmek amaçlanmıştır. çalışma sonucunda, türkiye’yi ziyaret eden turist sayısının, gelinen ülkenin ekonomik gelişmişliği faktöründen olumlu, ülkenin uzaklığı faktöründen ise olumsuz yönde etkilendiği tespit edilmiştir. turistlerin geldikleri ülkenin nüfus açısından büyük olması faktörünün ise turist akımı üzerinde bir etkisinin bulunmadığı saptanmıştır. ayrıca, turistlerin geldikleri ülkenin türkiye ile birtakım bağlarının (tarihi, kültürel, etnik) veya ortak sınıra sahip olması faktörünün turist rakamları üzerinde artırıcı, ülkenin bir müslüman ülkesi olması faktörünün ise gelen turist rakamlarını azaltıcı bir etkide bulunduğu görülmüştür. araştırma, türkiye’yi belirli ülkelerin ziyaret ettiği ve belirli turizm aktivitelerinin gerçekleştirildiği ülke imajından kurtarabilmesi, türkiye’nin turist akımını etkileyen faktörleri belirlemesi ve bu doğrultuda da türkiye’nin dış turizm potansiyelinin tespit edilmesi bağlamında önem taşımaktadır.
",0
"Okul öncesi eğitim, çocukların erken yaşta eğitim sürecine dahil edilerek, bilişsel, sosyal ve duygusal gelişimlerinin desteklenmesini amaçlayan bir eğitim türüdür. Bu eğitim, çocukların gelecekteki akademik başarıları ve sosyal uyumları için sağlam bir temel oluşturur. Araştırmalar, okul öncesi eğitimin, çocukların dil gelişimi, matematiksel düşünme ve problem çözme becerileri üzerinde olumlu etkileri olduğunu göstermektedir. Okul öncesi eğitim programları, çocukların keşfetme, öğrenme ve sosyal etkileşim yoluyla gelişimlerini destekler. Öğretmenler, bu süreçte çocuklara rehberlik ederek, onların merak duygusunu ve öğrenme isteklerini teşvik eder. Ayrıca, oyun temelli öğrenme yöntemleri, çocukların doğal öğrenme süreçlerini destekleyerek, onların eğlenceli ve etkili bir şekilde öğrenmelerini sağlar. Sonuç olarak, okul öncesi eğitim, çocukların gelecekteki eğitim hayatlarında başarılı olmaları ve topluma uyum sağlamaları için kritik bir rol oynar.
",1
"giriş: hasta eğitimi, hasta ve yakınlarının gereksinimlerinin bireysel olarak karşılanmasında önemli bir yere sahiptir.bu çalışma dahiliye ve cerrahi kliniklerde yatan hastaların öğrenim gereksinimlerini belirlemek amacıyla yapılmıştır.yöntem: tanımlayıcı türdeki bu araştırma, bir devlet hastanesinin dahili ve cerrahi kliniklerinde 1 ocak-1 temmuz 2015 tarihleri arasında, son 24-48 saat içerisinde taburculuğu planlanan ve araştırmaya katılmayı kabul eden hastalar (n = 146) ile yürütülmüştür. veriler ilgili literatür doğrultusunda hazırlanan kişisel bilgi formu ve hasta öğrenim gereksinimleri ölçeği kullanılarak toplanmıştır.bulgular: araştırmaya katılan hastaların, öğrenim gereksinimi ölçeği puan ortalaması 186.67 ± 29.22’dir. hastaların demografik değişkenleri ile hasta öğrenim gereksinimleri ölçeği toplam puan ortalaması arasında istatistiksel olarak anlamlı fark bulunmamıştır (p > .05).sonuç ve öneriler: araştırma sonucunda hastaların öğrenim gereksinimlerinin yüksek düzeyde olduğu belirlenmiştir. hemşirelerin taburculuk sürecinde hasta ve yakınlarının öğrenim gereksinimleri belirleyip, bu doğrultuda bireysel eğitim programları düzenlemesi önerilmektedir.
",0
"Bu makale, insan amniyon sıvısında bulunan mezenkimal kök hücrelerin immunosupresif özelliklerini incelemektedir. Mezenkimal kök hücreler, doku onarımı ve immün yanıtın düzenlenmesinde önemli rol oynayan hücrelerdir. Araştırma, insan amniyon sıvısından izole edilen mezenkimal kök hücrelerin immunosupresif etkilerini ve bu hücrelerin çeşitli immün yanıtlar üzerindeki etkilerini değerlendirmektedir. Sonuçlar, amniyon sıvısından elde edilen mezenkimal kök hücrelerin, güçlü immunosupresif özelliklere sahip olduğunu ve immün yanıtları etkili bir şekilde düzenleyebildiğini göstermektedir. Bu bulgular, mezenkimal kök hücrelerin, immünolojik hastalıkların tedavisinde ve doku mühendisliği uygulamalarında kullanılma potansiyelini vurgulamaktadır.
",1
"bu araştırmanın amacı tuan, chin ve shieh tarafından geliştirilen fen öğrenmeye yönelik motivasyon ölçeği’nin matematik dersi için türkçeye uyarlanmasıdır. bu amaç doğrultusunda ölçeğin psikometrik özellikleri incelenmiştir. araştırmanın katılımcılarını 462 lise öğrencisi oluşturmaktadır. matematik öğrenmeye yönelik motivayon (möym) ölçeği’nin türkçeye çevirisinde kültürel özellikleri dikkate almasından dolayı ileri çeviri tekniği kullanılmıştır. ölçeğin özgün formu fen bilgisi dersi için geliştirilmiş olduğundan, matematik dersi ve lise düzeyinde öğrenim gören öğrenciler için yapısını ortaya çıkarmak için öncelikle açıklayıcı faktör analizi kullanılmıştır. model veri uyumu ise doğrulayıcı faktör analizi ile incelenmiştir. ölçeği oluşturan faktörlerin her birinin güvenirliğinin yüksek olduğu ve möym ölçeğinin orijinal ölçekle benzer faktör yapısına sahip olduğu görülmüştür. sonuç olarak möym ölçeğinin geçerlik ve güvenirlik çalışmalarından elde edilen bulgulara göre, türkçeye uygun olduğu ve lise düzeyindeki öğrencilerin matematik öğrenmeye yönelik motivasyonlarını geçerli ve güvenilir olarak ölçebileceği söylenebilir.
",0
"kur’ân vahyi, kadim kutsal kitapların asıllarını tasdik edip bunlara iman edilmesini istemiştir. bu çerçevede nüzul dönemindeki yahudi ve hıristiyanların ellerinde bulunan kitaplar da bazı konularda tasdik edilmiş ve ehl-i kitabın bu kitaplardaki birtakım hakikatleri gizledikleri, bir kısım hükümleri dikkate alırken bir kısmını dikkate almadıkları ifade edilmiştir. diğer taraftan ehl-i kitabın kutsal kitaplardaki ayetleri tahrif ettiklerinden de bahsedilmiştir. kur’ân’da bu konuların ele alınması, ya kur’ân vahyine olumsuz tepki veren kitap ehline karşı, kur’an’ın kadim kutsal kitaplar gibi vahiy eseri olduğu ve ona imanetmeleri gerektiği konusunda bir cevap ve uyarı sadedindedir. ya da müminleri, kitap ehlinin kutsal kitap ve onunla amel etmek konusunda düştükleri hatalara karşı uyarma sadedindedir ve bu yönüyle üzerinde çalışılması gereken bir husustur. bu çalışmada, kur’ân ve tefsirlerine göre ehl-i kitabın kutsal kitaplardaki ayetleri tahrif boyutları, gizlemeleri ve ayetlerle amel keyfiyeti incelenecektir.
",0
"Bu çalışma, öğrenme stillerinin bireylerin demografik özellikleriyle ilişkisini ve bu ilişkilerin öğrenme süreçlerini nasıl etkilediğini kapsamlı bir şekilde ele almaktadır. Öğrenme stilleri, bireylerin bilgi edinme ve öğrenme yöntemlerine dair tercihlerini belirler. Bu tercihlerin demografik özelliklerle olan bağlantıları, eğitim uygulamalarını ve öğretim yöntemlerini etkileyebilir. Araştırma, öğrencilerin yaş, cinsiyet, sosyoekonomik durum gibi demografik özelliklerinin öğrenme stillerini nasıl şekillendirdiğini inceler. Çalışma, çeşitli demografik faktörlerin öğrenme stilleri üzerindeki etkilerini değerlendirir ve bu etkilerin eğitimde nasıl dikkate alınması gerektiğini tartışır. Ayrıca, öğrenme stillerinin eğitim süreçlerindeki rolü, bireylerin öğrenme verimliliğini nasıl artırabileceği ve bu bilgilerin eğitim uygulamalarına nasıl entegre edilebileceği hakkında bilgi sunar. Sonuçlar, eğitim stratejilerinin bireylerin öğrenme stillerine göre nasıl uyarlanabileceğini ve demografik özelliklerin eğitimdeki rolünü anlamak için önemli veriler sağlar. Çalışma, öğrenme stillerinin eğitimdeki uygulamalarına yönelik stratejik öneriler sunar ve eğitimde daha etkili yöntemlerin belirlenmesine katkıda bulunur. Elde edilen bulgular, eğitim uygulamalarında demografik özelliklerin dikkate alınarak nasıl daha verimli öğretim yöntemleri geliştirilebileceğine dair önemli bilgiler sunar.
",1
"Sınavsız geçiş, yükseköğretim sisteminde önemli bir değişiklik olarak öne çıkmakta ve bu durum, eğitim politikaları üzerinde derin etkiler yaratmaktadır. Bu çalışma, meslek yüksekokullarına sınavsız geçiş kriterlerini kapsamlı bir şekilde incelemekte ve bu sürecin eğitim üzerindeki etkilerini değerlendirmektedir. Araştırma, sınavsız geçişin öğrencilere sunduğu fırsatları ve karşılaştıkları zorlukları ele alarak, sistemin dinamiklerini daha iyi anlamaya çalışmaktadır.Elde edilen bulgular, sınavsız geçişin öğrencilerin yükseköğretim alanında daha fazla alternatif seçeneğe sahip olmalarını sağladığını göstermektedir. Bu durum, özellikle akademik başarıları yeterli olan ancak sınav stresi nedeniyle yükseköğretime erişimde zorluk yaşayan öğrenciler için önemli bir fırsat sunmaktadır. Bununla birlikte, sınavsız geçiş uygulamasının kalitesi ve adilliği konusunda bazı endişeler olduğu da gözlemlenmiştir. Öğrencilerin niteliklerinin yeterince değerlendirilmemesi, eğitimin kalitesini olumsuz yönde etkileyebilir.Çalışma, sınavsız geçiş kriterlerinin belirlenmesinin öğrencilerin akademik başarısı üzerindeki etkisini detaylı bir şekilde incelemektedir. Bu bağlamda, meslek yüksekokullarının bu sürece nasıl adapte olabileceği ve öğrenci taleplerine nasıl yanıt verebileceği üzerinde durulmaktadır. Okul yöneticilerinin, öğrenci ihtiyaçlarını karşılamak için daha esnek ve kapsayıcı programlar geliştirmeleri gerekmektedir.Sonuç olarak, sınavsız geçiş uygulamasının etkili bir şekilde yürütülmesi, yükseköğretim sisteminde kaliteyi artıracak ve öğrenci memnuniyetini yükseltecektir. Eğitim kurumlarının bu geçiş sürecini doğru bir şekilde yönetmeleri, eğitimde fırsat eşitliğini sağlamak ve öğrencilerin potansiyellerini gerçekleştirmeleri için kritik bir öneme sahiptir. Dolayısıyla, bu uygulamanın başarılı bir şekilde gerçekleştirilmesi için ilgili paydaşların işbirliği içinde hareket etmesi ve sistemin sürekli olarak gözden geçirilmesi gerekmektedir. Bu, yükseköğretim alanında kalıcı ve sürdürülebilir değişiklikler sağlamak açısından büyük bir fırsat sunmaktadır.
",1
"Büyüme ve beşeri sermaye arasındaki ilişki, ekonometrik analizlerde önemli bir araştırma konusudur. Genişletilmiş ortalama grup tahmincisi yöntemi, farklı ülkelerin uzun dönemli büyüme dinamiklerini incelemekte kullanılmaktadır. Bu yöntemin sağladığı esneklik, panel veri setlerindeki heterojenliği göz önünde bulundurarak, ülkeler arası farklılıkları değerlendirmeyi mümkün kılmaktadır. Araştırmalar, beşeri sermayenin ekonomik büyüme üzerinde pozitif ve anlamlı bir etkisi olduğunu göstermektedir. Eğitim seviyesinin artırılması ve iş gücü niteliğinin yükseltilmesi, sürdürülebilir büyümenin anahtar faktörleri olarak öne çıkmaktadır. Genişletilmiş ortalama grup tahmincisi ile elde edilen bulgular, beşeri sermayenin ekonomik büyümeyi destekleyen kritik bir unsur olduğunu ve politikaların bu yönde şekillendirilmesi gerektiğini vurgulamaktadır. Sonuç olarak, beşeri sermaye yatırımlarının, uzun vadede ekonomik performansı iyileştireceği ve kalkınma stratejilerinde merkezi bir rol oynayacağı görülmektedir.
",1
